tweet_id,timestamp,text,rating_over_10,name,dogs_stage,jpg_url,dog_type,confidence_list,retweet_count,favorite_count
693231807727280129,2016-01-30 00:38:37,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9,Bodie,None,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,vizsla,0.8764129999999999,841,3133
693267061318012928,2016-01-30 02:58:42,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM,12,Oscar,None,,,,925,2622
693280720173801472,2016-01-30 03:52:58,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10,Sadie,None,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,labrador_retriever,0.340008,1403,3669
693486665285931008,2016-01-30 17:31:20,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,11,Lincoln,None,,,,698,1941
693582294167244802,2016-01-30 23:51:19,"Personally I'd give him an 11/10. Not sure why you think you're qualified to rate such a stellar pup.
@CommonWhiteGirI",11,,None,,,,292,1802
693622659251335168,2016-01-31 02:31:43,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10,,None,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,malamute,0.449298,422,1691
693642232151285760,2016-01-31 03:49:30,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9,Freddery,None,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,scottish_deerhound,0.111893,472,2790
693644216740769793,2016-01-31 03:57:23,BREAKING PUPDATE: I've just been notified that (if in U.S.) this dog appears to be operating the vehicle. Upgraded to 10/10. Skilled af,10,,None,,,,150,1473
693647888581312512,2016-01-31 04:11:58,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,7,,None,,,,673,2961
693942351086120961,2016-01-31 23:42:03,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10,Kobe,None,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,groenendael,0.550796,413,1896
693993230313091072,2016-02-01 03:04:14,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) https://t.co/gzRghPC61H,12,,None,,,,457,2044
694001791655137281,2016-02-01 03:38:15,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11,Chester,None,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,pembroke,0.769999,1176,3705
694183373896572928,2016-02-01 15:39:48,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9,Lola,None,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,pekinese,0.08087000000000001,1040,3236
694206574471057408,2016-02-01 17:11:59,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10,,None,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,shih-tzu,0.352547,2297,4582
694342028726001664,2016-02-02 02:10:14,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,11,,None,,,,557,1727
694352839993344000,2016-02-02 02:53:12,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10,Oliviér,None,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,australian_terrier,0.407886,700,2244
694669722378485760,2016-02-02 23:52:22,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,12,Phil,None,,,,13517,26068
694905863685980160,2016-02-03 15:30:43,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10,Archie,None,,,,1053,3046
694925794720792577,2016-02-03 16:49:55,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,5,,None,,,,1043,2965
695064344191721472,2016-02-04 02:00:27,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4,,None,,,,685,1771
688789766343622656,2016-01-17 18:27:32,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,8,Pubert,None,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,american_staffordshire_terrier,0.5996600000000001,759,2434
688547210804498433,2016-01-17 02:23:42,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,9,Frönq,None,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,papillon,0.531279,789,2862
683357973142474752,2016-01-02 18:43:31,"""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",10,,None,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,pembroke,0.406509,1059,3238
683391852557561860,2016-01-02 20:58:09,"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",11,Jack,None,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,french_bulldog,0.992833,2702,8356
683449695444799489,2016-01-03 00:47:59,I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe,10,,None,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,lakeland_terrier,0.303512,1837,4290
683498322573824003,2016-01-03 04:01:13,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,11,Griffin,None,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,airedale,0.945362,1095,3469
683515932363329536,2016-01-03 05:11:12,HEY PUP WHAT'S THE PART OF THE HUMAN BODY THAT CONNECTS THE FOOT AND THE LEG? 11/10 so smart https://t.co/XQ1tRUmO3z,11,,None,,,,3291,8058
683742671509258241,2016-01-03 20:12:10,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,11,Sebastian,None,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,pembroke,0.895279,3781,7162
683773439333797890,2016-01-03 22:14:26,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,9,Buddy,None,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,miniature_pinscher,0.0728852,1533,3684
683849932751646720,2016-01-04 03:18:23,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x,5,Jiminy,None,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,mexican_hairless,0.164906,1116,2896
683852578183077888,2016-01-04 03:28:54,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",10,Tiger,None,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,toy_poodle,0.5513520000000001,397,2111
683857920510050305,2016-01-04 03:50:08,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,10,Sadie,None,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,bluetick,0.174738,1262,4163
684097758874210310,2016-01-04 19:43:10,Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,10,Lupe,None,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,labrador_retriever,0.6278560000000001,1621,4515
684122891630342144,2016-01-04 21:23:02,Heartwarming scene of two pups that want nothing more than to be together. Touching af. Great tongue. Both 11/10 https://t.co/k32mSlRx0j,11,,None,,,,539,2176
684177701129875456,2016-01-05 01:00:50,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,10,Kulet,None,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,chow,0.334783,764,2215
684188786104872960,2016-01-05 01:44:52,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",10,,None,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,kelpie,0.537782,1343,3831
684195085588783105,2016-01-05 02:09:54,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,9,Tino,None,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,chihuahua,0.379365,595,2108
684200372118904832,2016-01-05 02:30:55,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s https://t.co/jkCb25OWfh,6,,None,,,,1177,2394
684222868335505415,2016-01-05 04:00:18,Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers 121/110 https://t.co/1zfnTJLt55,121,,None,https://pbs.twimg.com/media/CX7Y_ByWwAEJdUy.jpg,soft-coated_wheaten_terrier,0.7911819999999999,1563,4225
684225744407494656,2016-01-05 04:11:44,"Two sneaky puppers were not initially seen, moving the rating to 143/130. Please forgive us. Thank you https://t.co/kRK51Y5ac3",143,,None,https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,golden_retriever,0.203249,239,1369
684241637099323392,2016-01-05 05:14:53,This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,12,Obi,None,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,pembroke,0.508498,3727,8999
684460069371654144,2016-01-05 19:42:51,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,10,Jeph,None,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,labrador_retriever,0.673691,628,2169
684481074559381504,2016-01-05 21:06:19,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,10,Pippa,None,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,chihuahua,0.93781,1320,4249
684538444857667585,2016-01-06 00:54:18,"After watching this video, we've determined that Pippa will be upgraded to a 12/10. Please enjoy https://t.co/IKoRK4yoxV",12,,None,https://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg,chihuahua,0.702583,1085,2915
684567543613382656,2016-01-06 02:49:55,This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog https://t.co/b8XW69gSaU,4,Bobby,None,,,,1418,3312
683098815881154561,2016-01-02 01:33:43,aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,12,,None,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,golden_retriever,0.889848,736,2361
683030066213818368,2016-01-01 21:00:32,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,10,Lulu,None,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,boxer,0.722218,832,2370
681339448655802368,2015-12-28 05:02:37,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,9,Asher,None,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,labrador_retriever,0.0946149,4598,10202
681340665377193984,2015-12-28 05:07:27,I've been told there's a slight possibility he's checking his mirror. We'll bump to 9.5/10. Still a menace,5,,None,,,,313,1803
681523177663676416,2015-12-28 17:12:42,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,12,Carly,None,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,norfolk_terrier,0.205067,6620,15749
681579835668455424,2015-12-28 20:57:50,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,8,Apollo,None,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,rottweiler,0.760671,1489,3893
681610798867845120,2015-12-28 23:00:52,*collapses* 12/10 https://t.co/C7M8mnzHIK,12,,None,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,toy_poodle,0.8217040000000001,533,2100
681981167097122816,2015-12-29 23:32:35,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,12,Jimothy,None,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,labrador_retriever,0.4525770000000001,1161,3043
682003177596559360,2015-12-30 01:00:03,Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3,5,,None,,,,1722,3464
682032003584274432,2015-12-30 02:54:35,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,11,Ulysses,None,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,schipperke,0.997953,2294,7223
682047327939461121,2015-12-30 03:55:29,We normally don't rate bears but this one seems nice. Her name is Thea. Appears rather fluffy. 10/10 good bear https://t.co/fZc7MixeeT,10,,None,,,,1088,3525
682059653698686977,2015-12-30 04:44:28,This is Tess. Her main passions are shelves and baking too many cookies. 11/10 https://t.co/IriJlVZ6m4,11,Tess,None,,,,1915,5442
682088079302213632,2015-12-30 06:37:25,I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,12,,None,,,,11271,20108
682242692827447297,2015-12-30 16:51:48,This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,11,Samson,None,,,,1341,3566
682259524040966145,2015-12-30 17:58:40,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,9,Jax,None,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,siberian_husky,0.43967,1375,4578
682303737705140231,2015-12-30 20:54:22,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,9,Todo,None,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,lakeland_terrier,0.00173092,1135,3389
682389078323662849,2015-12-31 02:33:29,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",9,Brody,None,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,curly-coated_retriever,0.482288,518,1828
682393905736888321,2015-12-31 02:52:40,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,11,Kreg,None,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,vizsla,0.657275,773,2441
682429480204398592,2015-12-31 05:14:01,"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",8,,None,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,whippet,0.594701,1320,3769
682638830361513985,2015-12-31 19:05:54,I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,12,,None,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,english_springer,0.440781,675,2266
682662431982772225,2015-12-31 20:39:41,Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,11,Joey,None,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,beagle,0.413824,1207,3326
682697186228989953,2015-12-31 22:57:47,NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10 https://t.co/Ny4iM6FDtz,12,,None,,,,397,1440
682750546109968385,2016-01-01 02:29:49,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,9,Taco,None,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,english_setter,0.947198,494,1674
682808988178739200,2016-01-01 06:22:03,"I'm aware that I could've said 20/16, but here at WeRateDogs we are very professional. An inconsistent rating scale is simply irresponsible",20,,None,,,,210,1953
682962037429899265,2016-01-01 16:30:13,This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,7,Darrel,None,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg,chihuahua,0.15520699999999998,15043,26239
684594889858887680,2016-01-06 04:38:35,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...10/10 https://t.co/uhQNehTpIu",10,,None,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,weimaraner,0.948688,4016,9843
684800227459624960,2016-01-06 18:14:31,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy,11,Theodore,None,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,miniature_schnauzer,0.294457,1124,2979
686730991906516992,2016-01-12 02:06:41,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,12,,None,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,tibetan_mastiff,0.338812,1350,4543
686749460672679938,2016-01-12 03:20:05,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,8,,None,,,,1666,3812
686947101016735744,2016-01-12 16:25:26,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,11,Jackson,None,,,,3582,9433
687102708889812993,2016-01-13 02:43:46,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,5,,None,,,,1124,2571
687109925361856513,2016-01-13 03:12:26,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,11,Baxter,None,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,borzoi,0.883086,2803,6370
687124485711986689,2016-01-13 04:10:18,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,11,Samson,None,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg,beagle,0.000216206,577,2371
687127927494963200,2016-01-13 04:23:58,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,9,Gordon,None,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,pug,0.178205,2591,6004
687317306314240000,2016-01-13 16:56:30,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,11,Tyrone,None,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,shih-tzu,0.747208,10411,22073
687399393394311168,2016-01-13 22:22:41,This is Barry. He's very fast. I hope he finds what he's looking for. 10/10 (vid by @KeeganWolfe33) https://t.co/nTAsyvbIiO,10,Barry,None,,,,702,2081
687460506001633280,2016-01-14 02:25:31,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,10,Kramer,None,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,boston_bull,0.223366,614,2243
687480748861947905,2016-01-14 03:45:57,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,12,,None,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,english_springer,0.472273,281,1760
687494652870668288,2016-01-14 04:41:12,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,7,Marq,None,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,rottweiler,0.391471,654,2104
687664829264453632,2016-01-14 15:57:26,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,11,Opal,None,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,pug,0.957365,576,2121
687732144991551489,2016-01-14 20:24:55,This is Ember. That's the q-tip she owes money to. 11/10 pay up pup. (vid by @leanda_h) https://t.co/kGRcRjRJRl,11,Ember,None,,,,750,1935
687807801670897665,2016-01-15 01:25:33,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,11,Trooper,None,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,staffordshire_bullterrier,0.151113,801,2625
687826841265172480,2016-01-15 02:41:12,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,12,Louis,None,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,pomeranian,0.99721,1292,2989
687841446767013888,2016-01-15 03:39:15,13/10 I can't stop watching this (vid by @k8lynwright) https://t.co/nZhhMRr5Hp,13,,None,,,,2872,6009
688064179421470721,2016-01-15 18:24:18,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,11,Kilo,None,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,eskimo_dog,0.240602,408,1878
688116655151435777,2016-01-15 21:52:49,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,10,,None,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,pug,0.973819,888,3093
688211956440801280,2016-01-16 04:11:31,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,13,Derby,None,,,,937,2426
688385280030670848,2016-01-16 15:40:14,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,12,Louis,None,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,golden_retriever,0.900437,5035,10180
686606069955735556,2016-01-11 17:50:18,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",10,Horace,None,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,labrador_retriever,0.320012,607,2071
686394059078897668,2016-01-11 03:47:50,This pup's having a nightmare that he forgot to type a paper due first thing in the morning. 12/10 (vid by ... https://t.co/CufnbUT0pB,12,,None,,,,769,1928
686386521809772549,2016-01-11 03:17:53,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,11,Crimson,None,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,yorkshire_terrier,0.477704,996,3553
684902183876321280,2016-01-07 00:59:40,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR,11,Perry,None,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,pembroke,0.708034,605,2053
684914660081053696,2016-01-07 01:49:14,"""Hello yes I'll just get one of each color thanks"" 12/10 for all https://t.co/AMDsllQs7a",12,,None,https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg,chow,0.261288,1662,3848
684926975086034944,2016-01-07 02:38:10,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,11,Bruiser,None,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,labrador_retriever,0.769412,552,3849
684940049151070208,2016-01-07 03:30:07,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,12,Oreo,None,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,border_collie,0.665578,1191,3523
684959798585110529,2016-01-07 04:48:36,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af. 5/10 https://t.co/85q7xlplsJ,5,Jerry,None,,,,3487,7004
684969860808454144,2016-01-07 05:28:35,"For those who claim this is a goat, u are wrong. It is not the Greatest Of All Time. The rating of 5/10 should have made that clear. Thank u",5,,None,,,,421,2374
685198997565345792,2016-01-07 20:39:06,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,11,Alfie,None,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,old_english_sheepdog,0.00967138,764,2566
685315239903100929,2016-01-08 04:21:00,I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,11,,None,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,chow,0.470162,1234,3676
685321586178670592,2016-01-08 04:46:13,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,10,Rocky,None,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,boston_bull,0.972483,735,2910
685325112850124800,2016-01-08 05:00:14,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",10,,None,,,,4535,10471
685532292383666176,2016-01-08 18:43:29,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",9,,None,https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,collie,0.0958052,1298,3336
697630435728322560,2016-02-11 03:57:11,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10 https://t.co/VmF35YvtqP,8,,None,,,,614,1909
685663452032069632,2016-01-09 03:24:40,"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) https://t.co/AcVWe39nmM",12,Brooks,None,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,chesapeake_bay_retriever,0.171174,1656,3557
685681090388975616,2016-01-09 04:34:45,Jack deserves another round of applause. If you missed this earlier today I strongly suggest reading it. Wonderful first 14/10 🐶❤️,14,,None,,,,140,2069
685906723014619143,2016-01-09 19:31:20,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,9,Olive,None,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,yorkshire_terrier,0.414963,3303,8277
685973236358713344,2016-01-09 23:55:38,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,11,Lorelei,None,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,siberian_husky,0.450678,611,2326
686003207160610816,2016-01-10 01:54:44,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare https://t.co/NOIiRWr5Jf,3,Hammond,None,,,,735,2009
